contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,4.24785286501,-2.452500280852,-8.4957085239877,3,0.00063452913517528,90,0,00000000000.00
1,2.0769582074835,-1.1991320074017,-4.1539164149671,3,6.2536089352713,90,0,00000000000.05
2,0.41585460192656,-0.83384973227388,-1.2249433785005,3,0.76933751514465,90,0,00000000000.10
3,1.3566351782639,-1.7091677643661,-2.9964219752536,3,9.4011605812446,90,0,00000000000.15
4,5.4122844934217,-3.8527520871811,-11.378282140668,3,1.9823511465137,90,0,00000000000.20
5,8.4782322567051,-3.9108887319869,-17.243596837462,3,7.3030813626759,90,0,00000000000.25
6,8.6344308775328,-3.2187989781064,-17.141505261681,3,5.6655509682859,90,0,00000000000.30
7,6.9975430547495,-2.7476342952537,-13.526921449347,3,7.5750268402304,90,0,00000000000.35
8,4.8237110059622,-1.8109862298143,-9.0832389302131,3,3.2191001321141,90,0,00000000000.40
9,3.0146325903514,-1.4648315732308,-5.5542650788394,3,9.9985804289881,90,0,00000000000.45
10,2.0885929870249,-1.4492734811148,-4.3322940161945,3,5.9529759508295,90,0,00000000000.50
11,2.4515531258386,-1.5820354868809,-5.162319854574,3,4.1555144569311,90,0,00000000000.55
12,3.1846525031912,-1.9550492524099,-7.1409378534296,3,5.3836859309625,90,0,00000000000.60
13,4.1449752530141,-2.3419003752648,-8.9811585303032,3,12.870714601623,90,0,00000000000.65
14,4.8199452033106,-2.5227958069531,-10.129955116075,3,6.497204622132,90,0,00000000000.70
15,5.0543590842073,-2.4763433017828,-10.39850941829,3,7.4932181138924,90,0,00000000000.75
16,5.0083787595599,-2.4618691526769,-9.8282187234246,3,14.52820178025,90,0,00000000000.80
17,4.6156558809816,-2.2599968451449,-9.024867359299,3,14.375144378292,90,0,00000000000.85
18,4.1520793812759,-2.1849783496616,-8.4201577776782,3,8.6795570919697,90,0,00000000000.90
19,3.9305210109273,-2.0713616575678,-8.015880911788,3,3.1612328225988,90,0,00000000000.95
20,3.794749319989,-2.1654645815131,-7.9232953450754,3,3.6791733990703,90,0,00000000001.00
21,3.8632350535831,-2.0326423890286,-8.0746874103238,3,10.226922462126,90,0,00000000001.05
22,3.9167933168295,-2.2229774730542,-8.3283629037938,3,9.3451617243606,90,0,00000000001.10
23,4.1932564099728,-2.2036029376241,-8.5672154678702,3,5.3753549886935,90,0,00000000001.15
24,4.3733848975574,-2.1320554812114,-8.7604723435043,3,3.3822751592534,90,0,00000000001.20
25,4.3688079129819,-2.2955756941118,-8.8627390079203,3,8.7603837370736,90,0,00000000001.25
26,4.3765024997279,-2.300822066756,-8.8942512370583,3,11.471429241177,90,0,00000000001.30
27,4.3808666771052,-2.3071187383839,-8.7595549908119,3,1.5607199028806,90,0,00000000001.35
28,4.2398597893931,-2.2301137319433,-8.6332313341137,3,8.6140983921812,90,0,00000000001.40
29,4.1052510874646,-2.1562673058644,-8.5207303664114,3,8.7531521958648,90,0,00000000001.45
30,4.1744329846501,-2.1987817137149,-8.3740507931667,3,5.5434758701252,90,0,00000000001.50
31,4.1061437601099,-2.1597755978363,-8.3859372626219,3,3.0641218240811,90,0,00000000001.55
32,4.1477091503021,-2.1821052196553,-8.4683872462364,3,6.2641704938023,90,0,00000000001.60
33,4.1839338714437,-2.2007910420742,-8.5360794930346,3,10.649954095802,90,0,00000000001.65
34,4.2368427700559,-2.2290389857432,-8.6382632697453,3,13.972823905172,90,0,00000000001.70
35,4.2680439374687,-2.2454635570583,-8.6980960857096,3,5.3954247423307,90,0,00000000001.75
36,4.2111038092838,-2.2116388540775,-8.729101675391,3,5.5650432596585,90,0,00000000001.80
37,4.2359794340702,-2.2265553813853,-8.6321295795603,3,6.381895035122,90,0,00000000001.85
