contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,-1.6776099004242,-0.29580773894098,9.6609625101936,3,0.00063439669146401,90,0,00000000000.00
1,-0.82025515909026,-0.14463307929571,4.7236576295397,3,4.3302557361611,90,0,00000000000.05
2,-0.27856351648761,0.47280701192733,1.4378313689219,3,9.6806460005968,90,0,00000000000.10
3,-0.50493111996773,0.72526427731991,3.5999159481416,3,6.6190161740481,90,0,00000000000.15
4,-2.3228816050412,0.23062125906657,12.967596145955,3,3.0153752817867,90,0,00000000000.20
5,-3.7532111709809,-1.5271017766723,19.185678122128,3,8.9181868698011,90,0,00000000000.25
6,-3.7300123924104,-2.2109554961708,18.972187333199,3,8.4567206191934,90,0,00000000000.30
7,-2.7603289198347,-1.6232376612861,15.140620272447,3,6.958141976674,90,0,00000000000.35
8,-1.7688112890261,-1.1683956863469,10.225424057342,3,10.977459989165,90,0,00000000000.40
9,-0.95241337681833,-0.41035351257023,6.4037588177326,3,4.2752774026564,90,0,00000000000.45
10,-0.86781675297892,0.06104286586569,4.9471377839297,3,8.1097687127999,90,0,00000000000.50
11,-1.0947794133483,-0.046548013023381,5.8276752967281,3,13.550311623787,90,0,00000000000.55
12,-1.7197789040313,-0.20089275995686,7.8714178861656,3,10.454819930259,90,0,00000000000.60
13,-2.0867012381351,-0.4126415974044,9.9399289982986,3,6.9281393117918,90,0,00000000000.65
14,-2.2723995001126,-0.62938206168033,11.253989698409,3,8.6042071011347,90,0,00000000000.70
15,-2.2794093319682,-0.79044707555994,11.575286658164,3,18.802119082519,90,0,00000000000.75
16,-1.9552888351309,-0.72257287162243,11.10825076092,3,8.5354278270846,90,0,00000000000.80
17,-1.7840112876291,-0.67059069713566,10.209196693572,3,9.4811866543996,90,0,00000000000.85
18,-1.7607851514592,-0.49723857048977,9.4638955940877,3,11.625368508154,90,0,00000000000.90
19,-1.6951939682896,-0.4729632412818,8.9942473371452,3,6.8802945310998,90,0,00000000000.95
20,-1.7157339374512,-0.32489765638506,8.8779866203877,3,8.54423761651,90,0,00000000001.00
21,-1.7910045885097,-0.48974340318058,8.9893979407295,3,4.9228909373043,90,0,00000000001.05
22,-1.8673349681924,-0.36339780219524,9.274987063348,3,8.5538385584175,90,0,00000000001.10
23,-1.8197405451846,-0.51202517830461,9.6053532419046,3,4.8692445949246,90,0,00000000001.15
24,-1.8249812134783,-0.66732187146934,9.8306746209372,3,3.3849736590365,90,0,00000000001.20
25,-1.8560181188798,-0.52667272802414,9.9590220414939,3,7.1316076149547,90,0,00000000001.25
26,-1.8690799173684,-0.52826854917994,9.9891316989011,3,8.2150488620853,90,0,00000000001.30
27,-1.7791538585566,-0.50909203620284,9.890401266133,3,4.9028699586519,90,0,00000000001.35
28,-1.8210230927242,-0.51259986251351,9.690387645541,3,15.256119314592,90,0,00000000001.40
29,-1.8661881609116,-0.51716025790649,9.5055406123562,3,11.769639011822,90,0,00000000001.45
30,-1.7124882784328,-0.48779693909209,9.4453510998628,3,11.243608331465,90,0,00000000001.50
31,-1.7794049663938,-0.49922688588447,9.403909109906,3,7.9110539959795,90,0,00000000001.55
32,-1.7957679540066,-0.50357883965362,9.4973831583126,3,5.74063281904,90,0,00000000001.60
33,-1.8075685089584,-0.50761856754446,9.5754112225529,3,8.7235062566564,90,0,00000000001.65
34,-1.8266846023864,-0.51301214735618,9.6922158316681,3,12.302229952987,90,0,00000000001.70
35,-1.8377402157292,-0.51635856383081,9.7607015652621,3,9.3285605127666,90,0,00000000001.75
36,-1.9071857936061,-0.52943992009253,9.7418832622133,3,3.8932051817723,90,0,00000000001.80
37,-1.8240057695431,-0.5142841593097,9.6862395349907,3,8.6289698458465,90,0,00000000001.85
38,-1.81683307266,-0.51197348990417,9.6404873843632,3,5.9852857184199,90,0,00000000001.90
39,-1.8109631795817,-0.50970560312738,9.6018710269635,3,10.428321443806,90,0,00000000001.95
