contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,1.2262485106115,-6.371781858652,-7.3574987470802,3,0.00092569270711461,90,0,00000000000.00
1,0.59968515477707,-3.1160612973206,-3.5981161673517,3,2.4043529327349,90,0,00000000000.05
2,-0.052497534178082,-1.3208839182136,-0.79771144950457,3,3.5309260668067,90,0,00000000000.10
3,0.0688173935542,-2.9207585389179,-2.2598981249567,3,2.9499750760666,90,0,00000000000.15
4,1.2863203272202,-8.9912084317285,-9.5899072577383,3,1.1953034725319,90,0,00000000000.20
5,2.6763224634412,-11.890412674834,-15.446662169155,3,0.60991160151814,90,0,00000000000.25
6,2.8522697785257,-11.397620121689,-15.588081632748,3,1.5980584408466,90,0,00000000000.30
7,2.6354145869555,-8.9599225139655,-12.247387669406,3,1.6787380564378,90,0,00000000000.35
8,1.8314435441013,-6.0979995774124,-8.0011175870365,3,1.080224968021,90,0,00000000000.40
9,1.0321421524144,-4.196540253215,-4.7744873506028,3,0.2763174875502,90,0,00000000000.45
10,0.5231637375603,-3.4756812478791,-3.7453494118407,3,0.47954106442519,90,0,00000000000.50
11,0.36609930692141,-4.1219785714327,-4.3889323958796,3,0.77435222937463,90,0,00000000000.55
12,0.7102150365515,-5.175563260956,-6.2237597839797,3,0.70171026195512,90,0,00000000000.60
13,0.82804526460328,-6.4497875711516,-7.8860349932799,3,0.39563192468558,90,0,00000000000.65
14,1.5038457217662,-7.138887546879,-8.9090434328083,3,0.062837808681115,90,0,00000000000.70
15,1.4722164952354,-7.2250861036783,-9.1082551847016,3,0.2097082439574,90,0,00000000000.75
16,1.6146084923809,-6.8759719369239,-8.7030693480218,3,0.31737240324201,90,0,00000000000.80
17,1.3250271393206,-6.5669838013908,-7.9655736626645,3,0.2901063730872,90,0,00000000000.85
18,1.2133928836481,-6.0917420213308,-7.3969239580975,3,0.18641607435102,90,0,00000000000.90
19,1.0455441164572,-5.9037024145119,-7.0125559739393,3,0.058957372626035,90,0,00000000000.95
20,0.99913154174042,-5.6413819196536,-7.037349642343,3,0.070871047848594,90,0,00000000001.00
21,1.1189390839395,-5.7723719678903,-7.0523145984225,3,0.13512024543535,90,0,00000000001.05
22,1.1723942032157,-5.9331247558916,-7.2250958825649,3,0.14917149073767,90,0,00000000001.10
23,1.0899856634538,-6.0545254416943,-7.5399359832176,3,0.11089041127322,90,0,00000000001.15
24,1.3590045791965,-6.2325523999891,-7.7416297096544,3,0.049962416850394,90,0,00000000001.20
