contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,-1.7960528044386e-07,-6.4381913406763e-08,-9.8100001920853,3,0.00063948524344377,90,0,00000000000.00
1,2.5029294114186e-07,-2.3283063606445e-08,-4.7965280296067,3,5.1993912018248,90,0,00000000000.05
2,-0.20472145598308,-0.4755604669884,-1.4493684760129,3,13.011054759435,90,0,00000000000.10
3,-0.1762803938563,-0.82420943813894,-3.6096987928314,3,11.378619040798,90,0,00000000000.15
4,-0.28196031169037,-0.56530800291271,-13.160878167297,3,11.556296739893,90,0,00000000000.20
5,-0.067230936555399,1.0228093693375,-19.582084381314,3,6.9189137990323,90,0,00000000000.25
6,0.15793195757593,1.675184736555,-19.388499680149,3,3.3355964775262,90,0,00000000000.30
7,0.27760576768043,1.1322538529104,-15.431586851356,3,5.0550852222414,90,0,00000000000.35
8,0.30080195601014,0.80031490343058,-10.40778818466,3,9.7268005395937,90,0,00000000000.40
9,0.22200114145218,0.14784660768679,-6.4817165671219,3,12.612474782178,90,0,00000000000.45
10,-0.081544665355442,-0.19641471384824,-5.0185404196889,3,11.012858023199,90,0,00000000000.50
11,-0.12215716707984,-0.096057464346354,-5.927762666423,3,7.2490254769443,90,0,00000000000.55
12,-0.34069460362622,0.079745146499944,-8.0520115693541,3,3.0129453340643,90,0,00000000000.60
13,-0.29633070564562,0.22228871638726,-10.158215166937,3,7.7511503871028,90,0,00000000000.65
14,-0.19712097646839,0.3738076888824,-11.490594981219,3,6.941830130491,90,0,00000000000.70
15,-0.099851526815977,0.49944277808854,-11.813058888106,3,8.8881666250596,90,0,00000000000.75
16,0.10725070969687,0.36770019214348,-11.29565427445,3,7.6666293352973,90,0,00000000000.80
17,0.11635883304123,0.34031165544326,-10.379367946323,3,6.1210186227503,90,0,00000000000.85
18,-0.037916759556388,0.23411799681837,-9.6362172705614,3,10.732768725769,90,0,00000000000.90
19,-0.055563364274584,0.23000770669394,-9.161761526717,3,6.9712603122173,90,0,00000000000.95
20,-0.14377212982403,0.10847922597784,-9.0463036099808,3,6.2167260895176,90,0,00000000001.00
21,-0.13930720954233,0.27822719263883,-9.1738724449021,3,11.031287521065,90,0,00000000001.05
22,-0.21059759183277,0.16040687444084,-9.4643705685782,3,7.6352539851312,90,0,00000000001.10
23,-0.065636075825952,0.2552693355654,-9.7860624090869,3,7.043860436197,90,0,00000000001.15
24,0.017854971763465,0.38264576507273,-10.013557494905,3,7.4028470658107,90,0,00000000001.20
25,-0.041026059859591,0.25044316400532,-10.140996875995,3,4.7715991304995,90,0,00000000001.25
26,-0.048052888351309,0.2536960407733,-10.172934719529,3,5.1617108071192,90,0,00000000001.30
27,0.0138335183488,0.21419002297456,-10.059747367122,3,4.5943628116875,90,0,00000000001.35
28,-0.05383951537468,0.24885479342975,-9.8700406929738,3,9.594722710188,90,0,00000000001.40
29,-0.12192343422855,0.28429277986388,-9.695861028052,3,15.835432518052,90,0,00000000001.45
30,0.0013548196231985,0.21054606350339,-9.6094156707821,3,7.691031984613,90,0,00000000001.50
31,-0.062956107933296,0.24725600368338,-9.5803891414778,3,3.0690368466554,90,0,00000000001.55
32,-0.062565097989682,0.24869804020636,-9.6753756576738,3,6.8456675318891,90,0,00000000001.60
33,-0.060375707877883,0.24966184260998,-9.7543564648627,3,12.812772455984,90,0,00000000001.65
34,-0.058668942925645,0.2509762879463,-9.8728197594045,3,8.2154852361635,90,0,00000000001.70
35,-0.057463811571333,0.25186957177208,-9.9422573046245,3,10.902418265359,90,0,00000000001.75
36,-0.12014670367122,0.28901001579174,-9.9359941606077,3,4.1552285192197,90,0,00000000001.80
37,-0.05664669610422,0.25179279587098,-9.8665156371963,3,6.3012929920523,90,0,00000000001.85
38,-0.057675942105499,0.2511977098779,-9.8201599895692,3,6.1016733940177,90,0,00000000001.90
39,-0.058823979023124,0.2504585599309,-9.7810565504861,3,6.1899027092677,90,0,00000000001.95
40,-0.059183196671453,0.25026402993736,-9.7465259050272,3,7.7913203284469,90,0,00000000002.00
41,-0.058705362729753,0.25032511887459,-9.7131351983455,3,7.0446865279215,90,0,00000000002.05
42,-0.058844268029968,0.25104296481871,-9.7608170492559,3,12.992355427632,90,0,00000000002.10
43,-0.058723330706228,0.25113330310416,-9.7961160358024,3,2.5809436981589,90,0,00000000002.15
44,-0.12201986249023,0.2874802312241,-9.8220943464648,3,6.2657416091316,90,0,00000000002.20
45,-0.059012022500752,0.25044595797291,-9.8610040704615,3,4.4062018422886,90,0,00000000002.25
46,-0.058971244398241,0.24983131420668,-9.8516666307719,3,8.7255571230424,90,0,00000000002.30
47,-0.059065999189749,0.24974417734244,-9.8438463154843,3,12.869941575235,90,0,00000000002.35
48,-0.048244882673734,0.24358132512062,-9.8078181033966,3,5.460812108823,90,0,00000000002.40
49,-0.12194236626936,0.28664006188638,-9.7749861902331,3,8.1171188843302,90,0,00000000002.45
50,-0.058878344975835,0.2503755849142,-9.7865923316067,3,9.1227242332508,90,0,00000000002.50
51,-0.058868700694476,0.25012319650847,-9.7751519656435,3,6.5534989042275,90,0,00000000002.55
52,-0.11207981346774,0.28106563088079,-9.8099098537998,3,10.057900894174,90,0,00000000002.60
53,-0.048381037662101,0.24422131832197,-9.8034120165054,3,6.6050634971849,90,0,00000000002.65
54,-0.058826900319967,0.25063757758353,-9.8224575622516,3,5.6490184812615,90,0,00000000002.70
55,-0.058409573238913,0.25026848282321,-9.8115927536122,3,12.444878663251,90,0,00000000002.75
56,-0.058382084672352,0.25030957742986,-9.8238042546306,3,10.126869376788,90,0,00000000002.80
57,-0.058177612083211,0.25065597120351,-9.8247504783214,3,3.0205777954583,90,0,00000000002.85
58,-0.05732556838323,0.2503116146979,-9.7638978641864,3,2.5755576204624,90,0,00000000002.90
59,-0.058104797940846,0.25063181502538,-9.8010930234047,3,5.6869872516815,90,0,00000000002.95
60,-0.058801114327408,0.2501455482492,-9.8157911555792,3,9.5782373926797,90,0,00000000003.00
61,-0.058979473505911,0.24967831537724,-9.809316601348,3,7.5500471613429,90,0,00000000003.05
62,-0.12224449311898,0.28607739755889,-9.7952256914633,3,5.4937314193741,90,0,00000000003.10
63,-0.048601495529361,0.24395043443286,-9.8305135021394,3,7.0327051144491,90,0,00000000003.15
64,-0.058514343385602,0.24987409683542,-9.7982478330744,3,5.1976815799054,90,0,00000000003.20
65,0.0050142987112242,0.2132872513005,-9.8060457966213,3,3.8175038188873,90,0,00000000003.25
66,-0.12164674412554,0.28639384349241,-9.8005668261751,3,9.9736191850027,90,0,00000000003.30
67,-0.058483202288492,0.24965846656581,-9.8129431712813,3,11.507321348624,90,0,00000000003.35
68,-0.058572743856618,0.24991903314752,-9.8192295983613,3,10.17105976617,90,0,00000000003.40
69,-0.058161452182118,0.24997639679462,-9.7927120519538,3,1.642097128143,90,0,00000000003.45
70,-0.058305701672946,0.25051478852867,-9.8066269418802,3,5.9432878011466,90,0,00000000003.50
71,-0.05837015574041,0.25076263673706,-9.8127243104866,3,11.527094770387,90,0,00000000003.55
72,-0.12151650449043,0.28712950097993,-9.798066225181,3,6.5487791327349,90,0,00000000003.60
73,-0.058099468302147,0.25007366179139,-9.7972895021906,3,4.0776433360236,90,0,00000000003.65
74,-0.058282513197131,0.24955383830029,-9.799783583927,3,4.764319047128,90,0,00000000003.70
75,-0.058707960246498,0.24948535699048,-9.8236319599624,3,13.363632960579,90,0,00000000003.75
76,-0.05848523228057,0.24918823599946,-9.8064676857275,3,12.245830925728,90,0,00000000003.80
77,-0.0477870103208,0.24326013526296,-9.8005770707229,3,4.8980946609328,90,0,00000000003.85
78,-0.058587004732865,0.24982176815075,-9.8177096799918,3,3.1628662366132,90,0,00000000003.90
79,-0.058531700181666,0.249889492761,-9.8190451965003,3,9.1301050606571,90,0,00000000003.95
80,-0.058024209438139,0.24973166269593,-9.796535130941,3,11.448088703414,90,0,00000000004.00
81,-0.057901929700283,0.25000419095139,-9.800917934769,3,6.1435798784773,90,0,00000000004.05
82,-0.057806654677829,0.24986559851733,-9.7906221641957,3,12.95176680162,90,0,00000000004.10
83,-0.058246173428553,0.24983326416323,-9.8108439702978,3,2.8388238928509,90,0,00000000004.15
84,-0.058547350765751,0.25009607173977,-9.8316338831435,3,11.7004133679,90,0,00000000004.20
85,0.0054588014926772,0.21342708064729,-9.7995591351972,3,13.558554203798,90,0,00000000004.25
86,-0.057727757835187,0.25024380277616,-9.7961411815107,3,8.2317591725688,90,0,00000000004.30
87,-0.05794327896544,0.25029636429146,-9.8119801837849,3,7.1602218502584,90,0,00000000004.35
88,-0.057887679737972,0.24985963223237,-9.7976750697182,3,10.898658218064,90,0,00000000004.40
89,-0.058204060187883,0.24986684998198,-9.8089347591105,3,3.2691883606603,90,0,00000000004.45
