contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,-1.6776095511782,-1.7034894908984,-9.5141925986634,3,0.0006362198840683,90,0,00000000000.00
1,-0.82025451880602,-0.83290781594971,-4.6518917779937,3,4.3475749932811,90,0,00000000000.05
2,-0.32280759400391,0.25450431231435,-1.4830854948262,3,9.7675057501976,90,0,00000000000.10
3,-0.89697925537271,0.16292292956815,-3.5929522167513,3,8.2066358938574,90,0,00000000000.15
4,-2.3075494750542,-1.6643512436357,-12.865058466682,3,5.374903043743,90,0,00000000000.20
5,-2.7621915648954,-4.239320553648,-18.944968500926,3,5.8420439123907,90,0,00000000000.25
6,-2.5793324396518,-4.873258295901,-18.663966141769,3,1.2656351851379,90,0,00000000000.30
7,-2.2846126309454,-3.7819156955204,-14.83139884062,3,10.443268366452,90,0,00000000000.35
8,-1.6170015256227,-2.6377503438617,-9.9739818752994,3,11.63712497117,90,0,00000000000.40
9,-1.2175777814384,-1.3606489455392,-6.2249295250779,3,9.5402795089849,90,0,00000000000.45
10,-0.89174859879615,-0.66379326502471,-4.8984836322976,3,5.0685396969543,90,0,00000000000.50
11,-0.96117246521656,-0.88727068365477,-5.7837192016005,3,7.9340465694815,90,0,00000000000.55
12,-1.0496896658706,-1.2989490607321,-7.8846752623856,3,13.097549821634,90,0,00000000000.60
13,-1.3736328621811,-1.8076260181247,-9.9081885951407,3,8.0715138498641,90,0,00000000000.65
14,-1.6060365998113,-2.2170675331071,-11.167704528614,3,5.0599807212178,90,0,00000000000.70
15,-1.6775286425334,-2.4281105735957,-11.449803985711,3,6.4838192876788,90,0,00000000000.75
16,-1.8308655420559,-2.3278821085375,-10.907215479512,3,4.0089807826017,90,0,00000000000.80
17,-1.693421545099,-2.1476516411358,-10.018983379967,3,8.4474328806807,90,0,00000000000.85
18,-1.4952801156237,-1.8544468613558,-9.3401321430255,3,6.6601359470717,90,0,00000000000.90
19,-1.4009404029251,-1.7597290317098,-8.8845133286806,3,5.7519407225699,90,0,00000000000.95
20,-1.371139595352,-1.5925702580986,-8.8006626359804,3,9.7442776206178,90,0,00000000001.00
21,-1.3078499429856,-1.7617239245699,-8.9130611582043,3,10.321490321297,90,0,00000000001.05
22,-1.3588929369081,-1.676578926383,-9.2188348340238,3,2.3523928966361,90,0,00000000001.10
23,-1.4852394110083,-1.884578637673,-9.490986835174,3,13.184330343541,90,0,00000000001.15
24,-1.5289696604223,-2.07397564708,-9.6839512755335,3,6.33033098101,90,0,00000000001.20
25,-1.5699837076765,-1.9543598409068,-9.8295430640628,3,3.3653998743624,90,0,00000000001.25
26,-1.567870886101,-1.9592201803622,-9.8619726458931,3,7.0089503113573,90,0,00000000001.30
27,-1.6208473055966,-1.9363458512783,-9.7400206171525,3,8.9622145391563,90,0,00000000001.35
28,-1.5137350864704,-1.8996452243236,-9.5698735787873,3,6.627540217411,90,0,00000000001.40
29,-1.4085341740071,-1.8660980554568,-9.4148353858324,3,6.039506494552,90,0,00000000001.45
30,-1.5352712214935,-1.848894083599,-9.3064359625538,3,10.957008847675,90,0,00000000001.50
31,-1.4573940315031,-1.8434963710436,-9.2912069765371,3,11.923037479551,90,0,00000000001.55
32,-1.473216735633,-1.8614117568992,-9.3831471367362,3,10.603298025094,90,0,00000000001.60
33,-1.4880577094006,-1.8770267761048,-9.4591691322461,3,6.8851882856205,90,0,00000000001.65
34,-1.5090649696418,-1.8995611724652,-9.5735802424582,3,13.733895524936,90,0,00000000001.70
35,-1.5214850869069,-1.9129731482252,-9.6405814479388,3,12.423798385359,90,0,00000000001.75
36,-1.4486411131167,-1.9126961961877,-9.6470206119138,3,7.3377101074861,90,0,00000000001.80
37,-1.5092572877443,-1.9001565203928,-9.5669380501715,3,10.440825912847,90,0,00000000001.85
38,-1.500776781198,-1.8910932387731,-9.5222587830991,3,11.220653561718,90,0,00000000001.90
39,-1.4935109520619,-1.8831069152444,-9.4846529106448,3,9.1839990370223,90,0,00000000001.95
40,-1.4874054343834,-1.8767674027801,-9.4512566160279,3,8.0848178552947,90,0,00000000002.00
41,-1.4820642996717,-1.8712573494444,-9.4187590476529,3,13.684760575262,90,0,00000000002.05
42,-1.4897295497579,-1.8800805826819,-9.4649926920285,3,7.7444641623227,90,0,00000000002.10
43,-1.4958195841994,-1.8863455893438,-9.4991880613765,3,4.8410522759112,90,0,00000000002.15
44,-1.4283870599719,-1.8906892776255,-9.5370882317503,3,2.5411247883955,90,0,00000000002.20
45,-1.507031543312,-1.8968858320814,-9.562231146103,3,10.349119592581,90,0,00000000002.25
46,-1.5057877620727,-1.8947614853896,-9.5532103560737,3,4.526723025269,90,0,00000000002.30
47,-1.5044161568161,-1.8932825452113,-9.5456489484496,3,5.4068932289643,90,0,00000000002.35
48,-1.5105155044829,-1.8870976322871,-9.5085301576787,3,1.3236391281389,90,0,00000000002.40
49,-1.420830891037,-1.8818308869625,-9.4914338699885,3,2.3604291167723,90,0,00000000002.45
50,-1.4944544982005,-1.8839704840607,-9.490036886193,3,7.2570326199167,90,0,00000000002.50
51,-1.4926373715284,-1.8817732613809,-9.4789541480814,3,6.734807216621,90,0,00000000002.55
52,-1.4379568646329,-1.8879977555127,-9.5233195594612,3,9.5511070349776,90,0,00000000002.60
53,-1.5093168923863,-1.8868119491009,-9.5042525932967,3,7.3080010954627,90,0,00000000002.65
54,-1.5004962202857,-1.8904474830136,-9.5247919803817,3,8.0875802161817,90,0,00000000002.70
55,-1.4991789809818,-1.8884514260003,-9.514179560148,3,4.5550905131098,90,0,00000000002.75
56,-1.5012675881715,-1.890619894097,-9.5260120128965,3,8.6264193555391,90,0,00000000002.80
57,-1.501421605635,-1.891180084599,-9.5268613790442,3,7.2155057880524,90,0,00000000002.85
58,-1.4919084952331,-1.8807391441262,-9.4676674503358,3,5.4420759825383,90,0,00000000002.90
59,-1.4974502135348,-1.8870872713239,-9.5039024160253,3,13.471443716594,90,0,00000000002.95
60,-1.4996318365622,-1.8888825119166,-9.5183500224391,3,5.3796752945584,90,0,00000000003.00
61,-1.49861704425,-1.8872714403543,-9.5121399638065,3,9.0466672990691,90,0,00000000003.05
62,-1.4243313831828,-1.8847167062382,-9.5111704570524,3,8.0493262879995,90,0,00000000003.10
63,-1.5139065662313,-1.8911774070467,-9.5306015703262,3,3.2184259166872,90,0,00000000003.15
64,-1.4970133068527,-1.8857459340496,-9.5012835370698,3,9.5094826445142,90,0,00000000003.20
65,-1.5705415698722,-1.8871779588553,-9.4961063151235,3,12.307483860608,90,0,00000000003.25
66,-1.4255818000951,-1.8862091505931,-9.5161893541686,3,7.1170247558054,90,0,00000000003.30
67,-1.4996646656814,-1.8881295376508,-9.5155458103001,3,10.807830617931,90,0,00000000003.35
68,-1.5005302135581,-1.8893995123362,-9.5216487668417,3,9.269244711109,90,0,00000000003.40
69,-1.4963089941891,-1.8850458123373,-9.4958278496869,3,2.1338190113026,90,0,00000000003.45
70,-1.4982877053202,-1.8878503737223,-9.5093245757971,3,7.902262662014,90,0,00000000003.50
71,-1.4991489458302,-1.8890893819336,-9.5152412678326,3,7.3766406450894,90,0,00000000003.55
72,-1.4248821440442,-1.8864658463655,-9.513689684497,3,9.4576053484938,90,0,00000000003.60
73,-1.4970930513444,-1.8859545502964,-9.5002479064161,3,8.8354083111055,90,0,00000000003.65
74,-1.497635430303,-1.8858536182171,-9.5027410568299,3,11.679107203399,90,0,00000000003.70
75,-1.5013930838825,-1.8897267557904,-9.5259738286727,3,12.456533609631,90,0,00000000003.75
76,-1.4987987685588,-1.8866026343622,-9.5092929108311,3,12.946328420101,90,0,00000000003.80
77,-1.5098280720401,-1.8857919180995,-9.5014213728043,3,5.6791895995468,90,0,00000000003.85
78,-1.5003071618121,-1.8890446784522,-9.5201810025338,3,2.3673155927466,90,0,00000000003.90
79,-1.500546744533,-1.8893621430197,-9.521459708368,3,5.1103571054521,90,0,00000000003.95
80,-1.4972046936327,-1.8855689827688,-9.4995205435198,3,6.1431522161392,90,0,00000000004.00
