contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,-1.2335178125908e-07,-1.4555909952108e-07,-9.8100001920853,3,0.00092569270711461,90,0,00000000000.00
1,-6.4791967322538e-08,-1.164153162975e-07,-4.7974817038779,3,2.4043529327349,90,0,00000000000.05
2,0.13373191997378,-0.51423153958674,-1.449654857691,3,3.5309260668067,90,0,00000000000.10
3,0.18630471301587,-0.80214873570056,-3.6006165355151,3,2.9499750760666,90,0,00000000000.15
4,0.063093303383553,-0.63146088998345,-13.193276084161,3,1.1953034725319,90,0,00000000000.20
5,-0.56738718046178,0.99541614692079,-19.642486235344,3,0.60991160151814,90,0,00000000000.25
6,-0.71981848523883,1.4788277210479,-19.450559288283,3,1.5980584408466,90,0,00000000000.30
7,-0.26755478941342,1.4151811393218,-15.334596129074,3,1.6787380564378,90,0,00000000000.35
8,0.013643113823038,0.84266621342304,-10.190541371966,3,1.080224968021,90,0,00000000000.40
9,0.20385318689839,0.11470987556949,-6.4356235524483,3,0.2763174875502,90,0,00000000000.45
10,0.02496702172368,-0.21064494376267,-5.1319335943753,3,0.47954106442519,90,0,00000000000.50
11,-0.1350233441813,-0.43798445506281,-6.014764954566,3,0.77435222937463,90,0,00000000000.55
12,-0.33813326294087,-0.07846149301479,-8.1182202193614,3,0.70171026195512,90,0,00000000000.60
13,-0.52914358490489,-0.078531465895842,-10.207290276352,3,0.39563192468558,90,0,00000000000.65
14,-0.23540690354467,0.37270183068906,-11.506603484194,3,0.062837808681115,90,0,00000000000.70
15,-0.32103403576395,0.38456914982477,-11.708055066773,3,0.2097082439574,90,0,00000000000.75
16,-0.16148080573369,0.51925171727143,-11.195240010547,3,0.31737240324201,90,0,00000000000.80
17,-0.14654298897489,0.20449801133536,-10.405189794801,3,0.2901063730872,90,0,00000000000.85
18,-0.15005704350499,0.18389015749246,-9.6560730669091,3,0.18641607435102,90,0,00000000000.90
