contreg,eixox,eixoy,eixoz,gps_fix,gps_speed,gps_direction,gps_alt,gps_rtc
0,-8.632013164244,-4.5305041307065,-1.094990939978,3,0.00092569270711461,90,0,00000000000.00
1,-4.2214000455184,-2.215596742001,-0.5354939239936,3,2.4043529327349,90,0,00000000000.05
2,-1.4627721862855,-0.41626269581784,0.26615346914732,3,3.5309260668067,90,0,00000000000.10
3,-3.4651468259073,-1.2543617617595,0.24849218882331,3,2.9499750760666,90,0,00000000000.15
4,-11.861209194249,-5.7209936978569,-1.0245812104515,3,1.1953034725319,90,0,00000000000.20
5,-16.98926569293,-9.3750967847836,-3.2570844831771,3,0.60991160151814,90,0,00000000000.25
6,-16.650295956838,-9.508491973455,-3.6586116192963,3,1.5980584408466,90,0,00000000000.30
7,-12.955972309453,-7.8395228834677,-2.8122378108798,3,1.6787380564378,90,0,00000000000.35
8,-8.608929404006,-5.2618149031395,-1.6604406203307,3,1.080224968021,90,0,00000000000.40
9,-5.5695420279665,-3.1700356289076,-0.63483291782767,3,0.2763174875502,90,0,00000000000.45
10,-4.599004765461,-2.2481206202375,-0.42050859523384,3,0.47954106442519,90,0,00000000000.50
11,-5.5067247889536,-2.4115705182868,-0.49780120571343,3,0.77435222937463,90,0,00000000000.55
12,-7.2507752386951,-3.4939998963904,-1.1155108857052,3,0.70171026195512,90,0,00000000000.60
13,-9.1307950525819,-4.3438214608143,-1.4948354091154,3,0.39563192468558,90,0,00000000000.65
14,-10.019559868614,-5.4141741468358,-1.7004366156438,3,0.062837808681115,90,0,00000000000.70
15,-10.210833958581,-5.4627011729425,-1.7964891468911,3,0.2097082439574,90,0,00000000000.75
16,-9.6677630273105,-5.4096325525164,-1.7027788918077,3,0.31737240324201,90,0,00000000000.80
17,-9.1018122954365,-4.849686522657,-1.4031344823913,3,0.2901063730872,90,0,00000000000.85
18,-8.4524541803867,-4.487373653002,-1.3098226005203,3,0.18641607435102,90,0,00000000000.90
19,-8.1425398445972,-4.1768409190524,-1.1729628920359,3,0.058957372626035,90,0,00000000000.95
20,-7.9782396490777,-4.1012603704219,-1.3693362056872,3,0.070871047848594,90,0,00000000001.00
21,-8.0446615719444,-4.2378071545361,-1.2774535546544,3,0.13512024543535,90,0,00000000001.05
22,-8.2474952371584,-4.368927587927,-1.2921995335238,3,0.14917149073767,90,0,00000000001.10
23,-8.5491552613611,-4.4140245531544,-1.4575050917149,3,0.11089041127322,90,0,00000000001.15
24,-8.7109297101782,-4.7583158661853,-1.4499585852512,3,0.049962416850394,90,0,00000000001.20
25,-8.9459880662659,-4.6123068451624,-1.2959830313035,3,0.029930627066905,90,0,00000000001.25
26,-8.9670480626454,-4.7525249026913,-1.3954957749971,3,0.077853096290303,90,0,00000000001.30
27,-8.8196429891495,-4.6738551572276,-1.3742558005387,3,0.081475516570806,90,0,00000000001.35
28,-8.6068711812138,-4.5562808100411,-1.3494442041762,3,0.061438325497839,90,0,00000000001.40
29,-8.489587872318,-4.4921038401338,-1.3332790061857,3,0.025918376594766,90,0,00000000001.45
30,-8.4181815112687,-4.4507694179292,-1.3251674197768,3,0.010543544197865,90,0,00000000001.50
31,-8.4129577231958,-4.4469794008919,-1.3254291214078,3,0.035908393972711,90,0,00000000001.55
32,-8.4668850229949,-4.4769675207088,-1.3332454785746,3,0.044508126538278,90,0,00000000001.60
33,-8.546071652463,-4.521737591728,-1.3440566197532,3,0.038664955830621,90,0,00000000001.65
34,-8.6222538354481,-4.5646208033006,-1.3539791628225,3,0.018555736577694,90,0,00000000001.70
35,-8.6837015646801,-4.5981088331867,-1.3617537268908,3,0.0094720195359054,90,0,00000000001.75
36,-8.7047196515457,-4.6087640942568,-1.3640410550254,3,0.024360369419188,90,0,00000000001.80
37,-8.6699859777752,-4.5894596408471,-1.3589439268167,3,0.029669471407816,90,0,00000000001.85
38,-8.5433642978672,-4.6495611433614,-1.4425307059949,3,0.015985155479752,90,0,00000000001.90
39,-8.5979397981475,-4.4217712939621,-1.2479595014398,3,0.007879451622278,90,0,00000000001.95
40,-8.5487790070588,-4.5224011590309,-1.3426075983113,3,0.005681996995923,90,0,00000000002.00
41,-8.5238251511798,-4.5092639234173,-1.3390795157356,3,0.012365616770476,90,0,00000000002.05
42,-8.5563525218759,-4.5266298289801,-1.3439412521748,3,0.017876027513917,90,0,00000000002.10
43,-8.5638627067609,-4.5311551251552,-1.3446927130415,3,0.006324812458967,90,0,00000000002.15
44,-8.6453254884932,-4.5738632480921,-1.3562677715256,3,0.0033285633092258,90,0,00000000002.20
45,-8.6237523333995,-4.5636880837864,-1.3531393427308,3,0.0044202846720549,90,0,00000000002.25
46,-8.6038685973759,-4.554264962424,-1.3505698238694,3,0.0035278952524995,90,0,00000000002.30
47,-8.5782171809216,-4.5408450704225,-1.3468707271941,3,0.0086811873533473,90,0,00000000002.35
48,-8.6140842742116,-4.5584400813277,-1.3519191938007,3,0.0031182891914583,90,0,00000000002.40
49,-8.5638403550201,-4.5316794597398,-1.3444533631512,3,0.0070416863356006,90,0,00000000002.45
